sample_id,split,category,name,description,brand,model,serial_number,batch_no,is_used,is_refurbished,battery_health,accessory_status,ccc_number,energy_level,rohs_status,inspection_agency,inspection_conclusion,battery_safety_passed,charger_safety_passed,appearance_grade,functional_test_passed,repair_history_declared,report_text,risk_level,audit_label,reason_codes
CN-RECALL-20250420-113350,train,accessory,钻石系列导轨灯,佛山市品众光电科技有限公司召回部分品众光电牌钻石系列导轨灯,品众光电,PZ-CDG0 2 24W,,202008/ 一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-04-11。 标题：佛山市品众光电科技有限公司召回部分品众光电牌钻石系列导轨灯 生产者：佛山市品众光电科技有限公司 产品：钻石系列导轨灯 品牌：品众光电 型号规格：PZ-CDG0 2 24W 涉及数量：15 个 存在的缺陷：基本绝缘部件可触及金属部件 、 带电部件和可触及部件之间绝缘强度不 够。 可能导致的后果：引起触电的危险。 召回措施：通知销售商立即停止销售缺陷产品，并在销售商 实体店铺 发布召回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者免费退货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250420_113350.html,high,FAIL,battery_safety_concern
CN-RECALL-20250420-113349,train,accessory,嵌入式灯具,佛山市帅起卡尔科技照明有限公司召回部分卡尔牌嵌入式灯具,卡尔,型号 KA-I75 / 12 W 型号 KA- 903-30 / 13 W,,型号 KA-I75 ： 2022-0 2 型号 KA- 903-30 ： 2022-0 5,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-04-11。 标题：佛山市帅起卡尔科技照明有限公司召回部分卡尔牌嵌入式灯具 生产者：佛山市帅起卡尔科技照明有限公司 产品：嵌入式灯具 品牌：卡尔 型号规格：型号 KA-I75 / 12 W 型号 KA- 903-30 / 13 W 涉及数量：型号 KA-I75 ： 3 个 型号 KA- 903-30 ： 8 个， 共 11 个 存在的缺陷：LV 电源和 SELV 电路之间不符合电气强度试验要求 、 带电部件和可触及部 件 之间绝缘强度不够 。 可能导致的后果：可能引发触电危险 ， 存在安全隐患。 召回措施：通知 销售商立即停止销售缺陷产品，并在销售商实体店 铺发布 召回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者免费更换 或 退货 处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250420_113349.html,high,FAIL,battery_safety_concern
CN-RECALL-20250420-113339,train,accessory,燃气采暖热水炉,佛山市航烨热能科技有限公司召回部分WILTMAN牌燃气采暖热水炉,WILTMAN,L1PB28-T,,2022072601/ 一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,"中国缺陷产品召回公告 2025-04-11。 标题：佛山市航烨热能科技有限公司召回部分WILTMAN牌燃气采暖热水炉 生产者：佛山市航烨热能科技有限公司 产品：燃气采暖热水炉 品牌：WILTMAN 型号规格：L1PB28-T 涉及数量：1 个 存在的缺陷：产品过热保护装置或控制电路板失效时，过热保护装置动作，未能产生 非易失锁定。 可能导致的后果：可能会损坏燃气采暖热水炉 , 同时水温过高容易造成人员烫伤，存在安全 隐患。 。 召回措施：通知销售商停止销售缺陷产品，并在公司官网发布召回公告及通过销售 商销售店铺张贴召回公告，告知消费者具体召回事宜，为购买到缺陷产 品的消费者免费退货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250420_113339.html",high,FAIL,battery_safety_concern
CN-RECALL-20250414-113280,train,accessory,电动自行车 品牌 邦德富士达,邦德渤海电动科技(常州）有限公司召回部分邦德富士达牌电动自行车,,TDT018Z,,2023-12-07/--,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-04-10。 标题：邦德渤海电动科技(常州）有限公司召回部分邦德富士达牌电动自行车 生产者：邦德渤海电动科技（常州）有限公司 产品：电动自行车 品牌 邦德富士达 型号规格：TDT018Z 存在的缺陷：1.无标准要求的标识与警示语； 2.充电状态主回路保护：充电状态下，其输出端与主回路未切断，输出端 口电压 大于0V； 3.无互认协同充电功能； 4.电气装置（短路保护），充电线路实车为10A，说明书明示值为5A，短路 保护装 置电流规格大于说明书规定的规格； 5.反射器、照明和鸣号装置：前灯、后灯亮度值不符合标准要求。 可能导致的后果：1.无标准要求的标识与警示语：无当心触电图形标志，可能因消费者误触 带电部 件，导致触电事故；蓄电池系统外表面无醒目的“非专业人士禁 止 打开” 警 示语，如消费者擅自打开或操作，可能导致损坏、短路、甚至火 灾；蓄电池外表 面无必要的技术参数，可能会因误操作，导致蓄电池性能 下降、寿命缩短甚至损 坏。 2.充电状态主回路保护：充电状态下，其输出端与主回路未切断，输出端 口 电压 大于0V，可能导致触电事故；或者在充电结束后，仍处于通电状态， 使蓄电池过 充，导致电池损坏、电器老化、甚至引发电池爆炸等危险。 3、无互认协同充电功能，可能造成不同种类充电器和蓄电池混充、过充， 导致 起火、甚至火灾的风险。 4.电气装置（短路保护），充电线路实车为10A，说明书明示值为5A，短路 保护 装置电流规格大于说明书规定的规格，当导线意外短路或电负荷过大 时，电动 自行车电气线路产生异常电流，实际的短路保护装置不能达到预 期 要求，局部 导线会积聚大量热量，可能导致产品着火甚至引发火灾。 5.反射器、照明和鸣号装置：前灯、后灯亮度值不符合标准要求，消费者 夜晚 骑行时，不易观察清楚路面情况，可能导致发生交通事故、甚至人身 伤 害。 召回措施：邦德渤海电动科技（常州）有限公司将在公司厂门口和各经销商门店发布 召 回信息，敬请消费者立即停止使用召回范围内的产品，并联系生产者、 经销 商进行免费维修，以消除安全隐患。消费者因本次召回所产生的邮寄 等相关 费用均由邦德渤海电动科技（常州）有限公司承担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250414_113280.html,high,FAIL,battery_safety_concern
CN-RECALL-20250411-113271,val,accessory,电热毛巾杆 品牌 潜水艇,柏瑞润兴（北京）科技发展有限公司主动召回部分型号潜水艇牌电热毛巾杆,,DB6030,,2020.12.29,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2025-04-08。 标题：柏瑞润兴（北京）科技发展有限公司主动召回部分型号潜水艇牌电热毛巾杆 生产者：柏瑞润兴（北京）科技发展有限公司 产品：电热毛巾杆 品牌 潜水艇 型号规格：DB6030 涉及数量：5台 存在的缺陷：未按 GB 4706.60-2008 标准要求 警示加热架最低安装位置 可能导致的后果：加热架安装过低可能会对婴儿造成伤害 召回措施：1.在公司官网 发布召回公告； 2.联系经销商停止销售该产品，并将剩余产品退回； 3.通过电话等形式联系消费者进行退、换货（公司全额退款并承担消费者因 消费品被召回而支出的必要费用）； 4.对缺陷产品补充符合标准要求的标识。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250411_113271.html,high,FAIL,
CN-RECALL-20250411-113270,val,accessory,空气炸锅 品牌 Only&Home,北京胜信天航科技有限公司主动召回部分型号Only&Home牌空气炸锅,,KL-KZG01 800W 220V～50Hz,,2023年6月26日,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-04-08。 标题：北京胜信天航科技有限公司主动召回部分型号Only&Home牌空气炸锅 生产者：北京胜信天航科技有限公司 产品：空气炸锅 品牌 Only&Home 型号规格：KL-KZG01 800W 220V～50Hz 涉及数量：51台 存在的缺陷：结构、内部布线、接地措施项目不符合 GB 4706.1-2005、GB 4706.14-2008 标准要求 可能导致的后果：触电、起火 召回措施：1.在线下销售门店发布召回公告； 2.联系经销商停止销售该产品，并将剩余产品退回； 3.通过电话等形式联系消费者进行退货（公司全额退款并承担消费者因消费 品被召回而支出的必要费用）； 4.将缺陷产品进行销毁处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250411_113270.html,high,FAIL,battery_safety_concern
CN-RECALL-20250403-113217,test,accessory,食具消毒柜,广东科荣电器有限公司召回部分科荣牌食具消毒柜,KRON 科荣,DS78 220V 50Hz 500W,,20201110/ 一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-28。 标题：广东科荣电器有限公司召回部分科荣牌食具消毒柜 生产者：广东科荣电器有限公司 产品：食具消毒柜 品牌：KRON 科荣 型号规格：DS78 220V 50Hz 500W 涉及数量：31 台 存在的缺陷：软线固定装置不可靠。 可能导致的后果：电源软线可能出现损坏，容易引起触电、起火的风险。 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺发布召 回 公告，告知消费者具体召回事宜，为购买到缺陷产品的消费者免费维 修处 理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250403_113217.html,high,FAIL,battery_safety_concern
CN-RECALL-20250403-113216,train,accessory,嵌入式 洗碗机,广东康宝电器股份有限公司召回部分康宝牌嵌入式洗碗机,康宝,XWJ8-QC4,,2021-3-28/一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2025-03-28。 标题：广东康宝电器股份有限公司召回部分康宝牌嵌入式洗碗机 生产者：广东康宝电器股份有限公司 产品：嵌入式 洗碗机 品牌：康宝 型号规格：XWJ8-QC4 涉及数量：231 台 存在的缺陷：本批次部分呼吸器防虹吸吸气道焊接时，个别焊接熔胶掉入虹吸气道， 导致 防虹吸道进气量偏小，进水通道未达到完整防虹吸效果 ， 不符合 GB 4706.1-2005 、 GB 4706.25-2008 标准第 22.48 条的要求。 可能导致的后果：在外部供水系统完全停止供水状态下， 可能导致非饮用水进入水源， 存 在安 全隐患 。 召回措施：通知销售商停止销售缺陷产品，并在公司官网发布召回公告及通过销 售 商 销售店铺张贴召回公告，告知消费者具体召回事宜，为购买到缺 陷产 品的 消费者免费退货或免费维修处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250403_113216.html,high,FAIL,
CN-RECALL-20250403-113215,train,accessory,电磁炉,佛山市顺德区阳菱电器有限公司召回部分PGSOKCE牌电磁炉,PGSOKCE,YL-20A,,202012 0 5 / 一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-28。 标题：佛山市顺德区阳菱电器有限公司召回部分PGSOKCE牌电磁炉 生产者：佛山市顺德区阳菱电器有限公司 产品：电磁炉 品牌：PGSOKCE 型号规格：YL-20A 涉及数量：4 台 存在的缺陷：产品在非正常试验期间，器具出现油温超过GB 4706.29-2008标准要求。 可能导致的后果：可能引起起火风险，存在安全隐患。 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺发布召 回公告，告知消费者具体召回事宜，为购买到缺陷产品的消费者免费更 换处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250403_113215.html,high,FAIL,battery_safety_concern
CN-RECALL-20250403-113214,train,accessory,电磁炉,广东顺德意菱电器有限公司召回部分万利达牌电磁炉,万利达,YL-22A,,20211023 / 一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-28。 标题：广东顺德意菱电器有限公司召回部分万利达牌电磁炉 生产者：广东顺德意菱电器有限公司 产品：电磁炉 品牌：万利达 型号规格：YL-22A 涉及数量：8 台 存在的缺陷：在非正常试验期间，器具出现油温超过标准限值不符合 GB 4706.29-2008标准要求。 可能导致的后果：可能引起起火风险。 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销 售商实体店铺发布 召 回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者免 费更换处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250403_113214.html,high,FAIL,battery_safety_concern
CN-RECALL-20250403-113213,train,accessory,吸油烟机,广东村田智能科技公司召回部分村田牌吸油烟机,村田,CXW-280-DJHE01,,1 个批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-28。 标题：广东村田智能科技公司召回部分村田牌吸油烟机 生产者：广东村田智能科技有限公司 产品：吸油烟机 品牌：村田 型号规格：CXW-280-DJHE01 涉及数量：60 台 存在的缺陷：产品对触及带电部件的防护、机械强度、器具防掀翻装置、结构项目不 符合 GB 4706.1-2005 、 GB 4706.28-2008 标准要求。 可能导致的后果：可能引起触电 的危险 。 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺发布召 回 公告，告知消费者具体召回事宜，为购买到缺陷产品的消费者免费退 货处 理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250403_113213.html,high,FAIL,battery_safety_concern
CN-RECALL-20250403-113212,train,accessory,铂金 3 寸筒灯,佛山市品众光电科技有限公司召回部分品众光电牌铂金3寸筒灯,品众光电,PZ-LTD0307 /220-240V 50/60Hz 7W,,202005 / 一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-28。 标题：佛山市品众光电科技有限公司召回部分品众光电牌铂金3寸筒灯 生产者：佛山市品众光电科技有限公司 产品：铂金 3 寸筒灯 品牌：品众光电 型号规格：PZ-LTD0307 /220-240V 50/60Hz 7W 涉及数量：60 只 存在的缺陷：1. 灯具电线截面积不够，会使外部线没有足够的机械强度，在外部拉力 扭 力作用下，电线绝缘层容易破损引起漏电触电危险。电线内部导体容 易断 裂会使得电线的载流能力不够 . 2. 产品的绝缘措施不够，带电部件与外部的距离太小，或者绝缘层不起 绝 缘作用 ， 不符合 GB 7000.1-2015 、 GB 7000.202-2008 标准要求。 可能导致的后果：可能引起触电和起火危险。 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺发布召 回公告 ， 告知消费者具体召回事宜， 接受消费者咨询，为消费者提供免 费 退货 服务。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250403_113212.html,high,FAIL,battery_safety_concern
CN-RECALL-20250403-113211,train,accessory,LED 防水染色灯,广东擎田灯光科技有限公司召回部分擎田灯光牌LED防水染色灯,擎田灯光,QT-PF14,,202202-004、202201-003、202106-005、202104-020、202104-018、 202101-012、202012-015、202008-013、202007-031、,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-28。 标题：广东擎田灯光科技有限公司召回部分擎田灯光牌LED防水染色灯 生产者：广东擎田灯光科技有限公司 产品：LED 防水染色灯 品牌：擎田灯光 型号规格：QT-PF14 涉及数量：230 台 存在的缺陷：1. 产品缺少对于为了防触电保护而盖住非用户替换光源的罩子应标“警告， 触电危险”的警示符号； 2. 非普通灯具使用聚氯乙烯绝缘的外部线 ，不 符 合 GB 7000.1-2015 、 GB 7000.217-2008 标准要求 。 可能导致的后果：可能引起触电危险。 召回措施：通知销售商立即停止销售缺陷产品，并在公司官网及销售商实体店铺发布 召回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者免费补 充警示标识 和更换符合安全 要求的线材。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250403_113211.html,high,FAIL,battery_safety_concern
CN-RECALL-20250403-113210,train,accessory,嵌入式LED灯具,佛山市新辉帅照明电器有限公司召回部分辉帅牌嵌入式LED灯具,辉帅,1.型号：HS-M3060-32A，规格：32W ，6500K 2.型号：HS-LSMD-9，规格：9W 3.型号：HS-M3030-20A，规格：25W ，6500K 4.型号：HS-L114-12,,4 批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-28。 标题：佛山市新辉帅照明电器有限公司召回部分辉帅牌嵌入式LED灯具 生产者：佛山市新辉帅照明电器有限公司 产品：嵌入式LED灯具 品牌：辉帅 型号规格：1.型号：HS-M3060-32A，规格：32W ，6500K 2.型号：HS-LSMD-9，规格：9W 3.型号：HS-M3030-20A，规格：25W ，6500K 4.型号：HS-L114-12T，规格：12W 涉及数量：HS- M3060-32A：30 HS- LSMD-9：50 HS-M3030-20A：35 HS-L114-12T：60 存在的缺陷：产品 结构、爬电距离和电气间隙、 外部接线、 防触电保护项目 不符合 GB 7000.1-2015 和 GB 7000.202-2008 标准要求。 可能导致的后果：可能引起触电和起火 的危险 ，存在安全隐患。 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺发布召 回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者免费货 处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250403_113210.html,high,FAIL,battery_safety_concern
CN-RECALL-20250403-113209,val,tablet,固定式 LED 灯具、 LED 平板灯、嵌入式灯具,广东顺德秋福照明科技有限公司召回部分秋福牌固定式LED灯具、LED平板灯、嵌入式灯具,秋福,1. 固定式 LED 灯具 QF38+38W ，规格： 220V～50Hz QF38+38W QF25-30W ，规格： 220V～50Hz 0.13A 2. LED 平板灯 QF-36W ，规格： ,,1.固定式LED灯具 QF38+38W：LED-A210725-01 QF25-30W：LED-A210605-04 2.LED平板灯 QF-36W：LED-A210721-02 3.嵌入式灯具 QF,false,false,50,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-28。 标题：广东顺德秋福照明科技有限公司召回部分秋福牌固定式LED灯具、LED平板灯、嵌入式灯具 生产者：广东顺德秋福照明科技有限公司 产品：固定式 LED 灯具、 LED 平板灯、嵌入式灯具 品牌：秋福 型号规格：1. 固定式 LED 灯具 QF38+38W ，规格： 220V～50Hz QF38+38W QF25-30W ，规格： 220V～50Hz 0.13A 2. LED 平板灯 QF-36W ，规格： 220V～50Hz 输入电流 ：0.15A 功率因数 ：0.5 3. 嵌入式灯具 QF-7W ，规格： 220V～50Hz 7W 涉及数量：1.固定式LED灯具 QF38+38W型号，50个 QF25-30W 型号， 48 个 2. LED 平板灯 QF-36W 型号， 40 个 3. 嵌入式灯具 QF-7W 型号， 50 个 共：188件 存在的缺陷：由于产品结构、接地规定、绝缘电阻和电气强度项目不符合 GB 7000.1-2015 、 GB 7000.202-2008 标准要求 . 可能导致的后果：可能引起触电的危险，存在安全隐患。 召回措施：通知销售商立即停止销售缺陷产品，并在销售商实体店铺发布召回公告， 告知消费者具体召回事宜，为购买到缺陷产品的消费者 提供退货服务。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250403_113209.html,high,FAIL,battery_safety_concern
CN-RECALL-20250402-113190,val,accessory,排气扇,佛山市顺德区东威电器有限公司召回部分APB-15排气扇,,APB-15,,2021.09.01一批次/,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-14。 标题：佛山市顺德区东威电器有限公司召回部分APB-15排气扇 生产者：佛山市顺德区东威电器有限公司 产品：排气扇 型号规格：APB-15 涉及数量：30 只 存在的缺陷：生产的 APB-15 型号排气扇， 对触及带电部件的防护、结构、外部导线 用接 线端子和接地措施等项目不符合 GB 4706.1-2005 、 GB 4706.27-2008 标准要 求，可能引起触电和起火的危险，存在安全隐 患。 可能导致的后果：可能引起触电风险。 召回措施：已 通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺发 布 召回公告，告知消费者具体召回事宜，为购买到缺陷产品的消费者 更换 一台全新的符合安全要求的排气扇，以消除安全隐患。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250402_113190.html,high,FAIL,battery_safety_concern
CN-RECALL-20250402-113189,test,accessory,换气扇,佛山市吉星家电有限公司召回部分钻石牌换气扇,钻石牌,FV-15008 FV-15010,,FV-15008：20200901012 FV-15010：20210507023,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-14。 标题：佛山市吉星家电有限公司召回部分钻石牌换气扇 生产者：佛山市吉星家电有限公司 产品：换气扇 品牌：钻石牌 型号规格：FV-15008 FV-15010 涉及数量：FV-15008：150个 FV-15010：200个 共350个 存在的缺陷：换气扇：FV-15008/FV-15010产品对触及带电部件的防护、电源连接和 外部软线项目不符合GB 4706.1-2005、GB 4706.27-2008标准要求，可 能引起触电危险，存在安全隐患。 可能导致的后果：可能引起触电危险 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺发 布 召回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者免 费 更换 处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250402_113189.html,high,FAIL,battery_safety_concern
CN-RECALL-20250402-113188,train,accessory,电灭蚊拍,广东妍柔日用品有限公司召回部分妍柔牌电灭蚊拍,妍柔,YR 1W 220V,,202107 / 一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-14。 标题：广东妍柔日用品有限公司召回部分妍柔牌电灭蚊拍 生产者：广东妍柔日用品有限公司 产品：电灭蚊拍 品牌：妍柔 型号规格：YR 1W 220V 涉及数量：11 个 存在的缺陷：1 ） 试验探棒能触及到带电部件（格栅），可能引起电击危险； 2 ） 断电 1s 后，产品栅格间的电压超过 34V ，可能引起电击危险 。 可能导致的后果：可能引起电击危险。 召回措施：通知 销售商立即停止销售缺陷产品，并在 销售商实体店铺发布 召回公 告， 告知消费者具体召回事宜，为购买到缺陷产品的消费者 免费退货 处理 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250402_113188.html,high,FAIL,battery_safety_concern
CN-RECALL-20250402-113187,train,accessory,绞肉机,广东名健电器科技股份有限公司召回部分名健牌MGH-090绞肉机,名健,MGH-090,,2021年10月08号批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-14。 标题：广东名健电器科技股份有限公司召回部分名健牌MGH-090绞肉机 生产者：广东名健电器科技股份有限公司 产品：绞肉机 品牌：名健 型号规格：MGH-090 涉及数量：21 存在的缺陷：产品外部导线用接线端子脱落后，带电部件从开孔中外露，带电部件和 易触及表面之间的爬电距离和电气间隙不符合 GB 4706.1-2005 、 GB 4706.30-2008 标淮要求。 可能导致的后果：可能导致触电危险。 召回措施：通知销售商立即停止销售缺陷产品，并在公司及销售商实体店铺发布召 回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者 给予退 货退款 处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250402_113187.html,high,FAIL,battery_safety_concern
CN-RECALL-20250402-113186,train,accessory,电烤炉,佛山市法诗缇科技有限公司召回部分法诗缇牌电烤炉,法诗缇,FST-50C 220V～50H z 2200W,,2021 -10-07/ 一批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-14。 标题：佛山市法诗缇科技有限公司召回部分法诗缇牌电烤炉 生产者：佛山市法诗缇科技有限公司 产品：电烤炉 品牌：法诗缇 型号规格：FST-50C 220V～50H z 2200W 涉及数量：30 台 存在的缺陷：产品 接地措施项目不符合 GB 4706.1-2005 、 GB 4706.14-2008 标准要求 。 可能导致的后果：可能引起电击危险。 召回措施：通知销售商立即停止销售缺陷产品，并在销售商实体店铺发布召回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消费者 免费 退货处理 。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250402_113186.html,high,FAIL,battery_safety_concern
CN-RECALL-20250402-113184,train,accessory,摩托车 / 电动车头盔 摩托车乘员头盔,佛山市顺德区龙江镇麦朗顺景塑料五金厂召回部分DOT牌摩托车/电动车头盔和雅迪牌摩托车乘员头盔,摩托车/电动车头盔：DOT 摩托车乘员头盔：雅迪,摩托车/电动车头盔：SJ-210 B类 摩托车/电动车头盔：SJ-210 B类,,2020-10 -15/2 批次,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,,false,,false,,中国缺陷产品召回公告 2025-03-14。 标题：佛山市顺德区龙江镇麦朗顺景塑料五金厂召回部分DOT牌摩托车/电动车头盔和雅迪牌摩托车乘员头盔 生产者：佛山市顺德区龙江镇麦朗顺景塑料五金厂 产品：摩托车 / 电动车头盔 摩托车乘员头盔 品牌：摩托车/电动车头盔：DOT 摩托车乘员头盔：雅迪 型号规格：摩托车/电动车头盔：SJ-210 B类 摩托车/电动车头盔：SJ-210 B类 涉及数量：摩托车/电动车头盔：30 摩托车乘员头盔：30 存在的缺陷：头盔吸收碰撞能量性能低，在交通事故中头部碰撞硬物时，无法有效吸 收 传递到摩托车乘员头部的碰撞能量。 可能导致的后果：可能造成头部伤害，存在安全隐患。 召回措施：通知销售商立即停止销售缺陷产品， 在我厂官方网站 登报 及销售商实体 店 铺发布召回公告 ， 告知消费者具体召回事宜，为购买到缺陷产品的消 费者 免费退货处理。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250402_113184.html,high,FAIL,
CN-RECALL-20250401-113171,train,charger,蓄电池充电器 品牌 启领通,扬州市普佳元电子科技有限公司召回蓄电池充电器,,48V20Ah,,2023.6.29,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-21。 标题：扬州市普佳元电子科技有限公司召回蓄电池充电器 生产者：扬州市普佳元电子科技有限公司 产品：蓄电池充电器 品牌 启领通 型号规格：48V20Ah 存在的缺陷：充电器机械强度差，外壳受到一定外力撞击易破裂，影响对触及带电部 件 的防护。 可能导致的后果：充电器机械强度差可能会在跌落或撞击的情况下出现外壳破裂，使用者 在 充电过程中若触及带电部件，可能造成触电。 召回措施：扬州市普佳元电子科技有限公司将在当涂县小赵车行张贴公告发布召回 信 息，敬请消费者立即停止使用召回范围内的产品，并联系扬州市普佳 元电 子科技有限公司进行退货、退款，以消除安全隐患。消费者因本次 召回所 产生的邮寄等相关费用均由扬州市普佳元电子科技有限公司承担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202504/t20250401_113171.html,high,FAIL,missing_ccc_information|battery_safety_concern
CN-RECALL-20250331-113165,train,accessory,LED筒灯 品牌 -,昆山恩都照明有限公司召回LED筒灯,,GERDT5209W-ES 9W（1×9W/LED）,,240526,false,false,,unknown,,unknown,unknown,国家市场监督管理总局缺陷产品召回技术中心,fail,false,false,,false,,中国缺陷产品召回公告 2025-03-24。 标题：昆山恩都照明有限公司召回LED筒灯 生产者：昆山恩都照明有限公司 产品：LED筒灯 品牌 - 型号规格：GERDT5209W-ES 9W（1×9W/LED） 存在的缺陷：谐波电流超规格 可能导致的后果：长期使用可能引发电气线路过热，增加火灾风险。 召回措施：昆山恩都照明有限公司将在经销商门店发布召回信息，敬请消费者立即停止使 用召 回范围内的产品，昆山恩都照明有限公司进行退货、换货，以消除安全隐 患。消费 者因本次召回所产生的邮寄等相关费用均由昆山恩都照明有限公司承 担。 来源：https://www.samrdprc.org.cn/xfpzh/xfpzhgg/202503/t20250331_113165.html,high,FAIL,battery_safety_concern
