sample_id,split,category,name,description,brand,model,serial_number,batch_no,is_used,is_refurbished,battery_health,accessory_status,ccc_number,energy_level,rohs_status,inspection_agency,inspection_conclusion,battery_safety_passed,charger_safety_passed,appearance_grade,functional_test_passed,repair_history_declared,report_text,risk_level,audit_label,reason_codes
CPSC-6465,train,tablet,NVIDIA SHIELD tablet computers,NVIDIA Recalls Tablet Computers Due to Fire Hazard,NVIDIA Corp.,P1761,,15204,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 15204 published 2015-07-31. Title: NVIDIA Recalls Tablet Computers Due to Fire Hazard Product: NVIDIA SHIELD tablet computers Hazard: The lithium-ion battery in the tablets can overheat, posing a fire hazard. Incidents/Injuries: NVIDIA has received four reports of batteries overheating due to thermal runaway, including two reports of damage to flooring. Remedy: Consumers should immediately stop using the tablets and contact NVIDIA for instructions on receiving a free replacement tablet. Source: https://www.cpsc.gov/Recalls/2015/NVIDIA-Recalls-Tablet-Computers",high,FAIL,battery_safety_concern
CPSC-6445,train,camera,Olympus VG 170 Digital Cameras,Olympus Recalls Digital Point-And-Shoot Camera Due to Shock Hazard; Sold Exclusively at HHGregg Appliance,Olympus America Inc.,VG 170,,15186,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 15186 published 2015-07-15. Title: Olympus Recalls Digital Point-And-Shoot Camera Due to Shock Hazard; Sold Exclusively at HHGregg Appliance Product: Olympus VG 170 Digital Cameras Hazard: An improperly installed part can touch the camera's circuit board, posing an electric shock risk to the user. Incidents/Injuries: No reported incidents of injury in the United States Remedy: Consumers should immediately stop using the recalled digital camera and contact Olympus for a free inspection and repair. Source: https://www.cpsc.gov/Recalls/2015/Olympus-Recalls-Digital-Point-And-Shoot-Camera",high,FAIL,battery_safety_concern
CPSC-6417,train,tablet,Multivitamin Women 50+ tablets,Walgreens Vitamins Recalled by International Vitamin Due to Failure to Meet Child-Resistant Closure Requirement,International Vitamin Corporation (IVC),Women 50,,15162,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,,,false,,"CPSC recall 15162 published 2015-06-11. Title: Walgreens Vitamins Recalled by International Vitamin Due to Failure to Meet Child-Resistant Closure Requirement Product: Multivitamin Women 50+ tablets Hazard: The packaging is not child-resistant and senior friendly as required by the Poison Prevention Packaging Act. The multivitamin supplement tablets inside the bottle contain iron, which can cause serious injury or death to young children if multiple tablets are ingested at once. Incidents/Injuries: None reported Remedy: Consumers should immediately place recalled bottles out of the reach of children and contact International Vitamin Corp. for a free replacement child-resistant cap. Source: https://www.cpsc.gov/Recalls/2015/Walgreens-Vitamins-Recalled-by-International-Vitamin",high,FAIL,
CPSC-6370,val,power_bank,ThinkPad notebook computer battery packs,Lenovo Expands Recall of Battery Packs for ThinkPad Notebook Computers Due to Fire Hazard,Lenovo Inc.,Edge 11,,15117,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 15117 published 2015-04-21. Title: Lenovo Expands Recall of Battery Packs for ThinkPad Notebook Computers Due to Fire Hazard Product: ThinkPad notebook computer battery packs Hazard: The battery packs can overheat, posing a fire hazard. Incidents/Injuries: Lenovo has received four reports of incidents of battery packs overheating and damaging the computers, battery packs and surrounding property. One incident included a consumer's skin being reddened and burn marks on the consumer's clothing. Remedy: Consumers should immediately turn off their ThinkPad notebook computer, remove the battery pack and contact Lenovo for a free replacement battery pack. Consumers can continue to use their ThinkPad notebook without the battery pack by plugging in the AC adapter and power cord. Source: https://www.cpsc.gov/Recalls/2015/Lenovo-Expands-Recall-of-Battery-Packs-for-ThinkPad-Notebook-Computers",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1876,val,charger,HobbyZone Super Cub S Ready-To-Fly and Super Cub S Bind-N-Fly Power Supply and Charger,Horizon Hobby Recalls HobbyZone Super Cub S Radio-Controlled Aircraft Due to Fire Hazard,Horizon Hobby LLC,HBZ8100,,15042,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 15042 published 2014-12-04. Title: Horizon Hobby Recalls HobbyZone Super Cub S Radio-Controlled Aircraft Due to Fire Hazard Product: HobbyZone Super Cub S Ready-To-Fly and Super Cub S Bind-N-Fly Power Supply and Charger Hazard: Power supply units and chargers sold with the model aircraft can overcharge the battery, posing a risk of fire and property damage. Incidents/Injuries: The firm has received 18 reports incidents involving the power supply units and chargers including reports of small fires, exploding batteries and property damage to the surrounding areas. Remedy: Consumers should stop using the power supply and chargers immediately and contact Horizon Hobby for a replacement AC charger. Source: https://www.cpsc.gov/Recalls/2015/Horizon-Hobby-Recalls-HobbyZone-Super-Cub-S-Radio-Controlled-Aircraft",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1865,test,power_bank,Two-Tone Power Bank Charger,AP Specialties Recalls Power Bank Chargers,Alumni Partners,,,15030,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 15030 published 2014-11-19. Title: AP Specialties Recalls Power Bank Chargers Product: Two-Tone Power Bank Charger Hazard: When unit is being charged or being used to charge another device, it can overheat, causing a fire hazard. Incidents/Injuries: There are three reported incidents of the Power Bank overheating. One incident resulted in fire damage. No injuries have been reported. Remedy: Consumers should immediately stop using the charger and contact AP Specialties for a replacement. AP Specialties will send consumer an envelope and label with instructions on how to return the power bank free of charge. Upon receipt of the power bank, AP Specialties will send the consumer a replacement product. Source: https://www.cpsc.gov/Recalls/2015/AP-Specialties-Recalls-Power-Bank-Chargers",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1851,train,charger,3-in-1 USB phone charger,Tectron International Recalls USB Chargers Due to Fire Hazard,Tectron International,USB29B,,15016,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 15016 published 2014-10-30. Title: Tectron International Recalls USB Chargers Due to Fire Hazard Product: 3-in-1 USB phone charger Hazard: The charger can overheat while in use, posing a fire hazard. Incidents/Injuries: Two incidents reported the USB charger melting. No injuries or property damage were reported. Remedy: Consumers should immediately stop using the charger and contact Tectron International to request a mailing label to return the merchandise. Mailing labels will be emailed to customers. Source: https://www.cpsc.gov/Recalls/2015/Tectron-International-Recalls-USB-Chargers",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1754,train,charger,Hewlett-Packard and Compaq notebook computer AC power cords,Hewlett-Packard Recalls Notebook Computer AC Power Cords Due to Fire and Burn Hazards,Hewlett-Packard Company (HP),LS-15,,14262,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 14262 published 2014-08-26. Title: Hewlett-Packard Recalls Notebook Computer AC Power Cords Due to Fire and Burn Hazards Product: Hewlett-Packard and Compaq notebook computer AC power cords Hazard: The AC power cord can overheat, posing a potential fire and burn hazard. Incidents/Injuries: HP has received 29 reports of power cords overheating and melting or charring resulting in two claims of minor burns and 13 claims of minor property damage. Remedy: Customers should immediately stop using and unplug the recalled power cords and contact Hewlett-Packard to order a free replacement. Consumers can continue to use the computer on battery power. Source: https://www.cpsc.gov/Recalls/2014/Hewlett-Packard-Recalls-Notebook-Computer-AC-Power-Cords",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1741,train,laptop,"Scubapro Aladin2 dive computers, commonly referred to as Aladin Square dive computers",Johnson Outdoors Diving Recalls Dive Computers Due to Injury Hazard,Johnson Outdoors Diving Inc.,with 003,,14249,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,,,false,,"CPSC recall 14249 published 2014-08-05. Title: Johnson Outdoors Diving Recalls Dive Computers Due to Injury Hazard Product: Scubapro Aladin2 dive computers, commonly referred to as Aladin Square dive computers Hazard: The dive computer can leak and stop working, posing a risk of injury due to decompression sickness. Incidents/Injuries: The firm has received four reports that the dive computers leaked and stopped working. No injuries have been reported. Remedy: Consumers should immediately stop using the dive computers and return them to an authorized SCUBAPRO dealer or contact Johnson Outdoors Diving for a free replacement. Source: https://www.cpsc.gov/Recalls/2014/Johnson-Outdoors-Diving-Recalls-Dive-Computers",high,FAIL,
CPSC-1729,train,charger,"USB car charger adapters, power adapters and 8-pin charger cables","Popkiller Recalls USB Chargers, Adapters and Cables Due to Fire and Electric Shock Hazards",Shenzhen Qiwei Electronic Co.,HHT-001,,14233,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 14233 published 2014-07-17. Title: Popkiller Recalls USB Chargers, Adapters and Cables Due to Fire and Electric Shock Hazards Product: USB car charger adapters, power adapters and 8-pin charger cables Hazard: Improperly mounted plug blades, and inadequate electronic circuitry create a fire and electrical shock hazard to consumers. Incidents/Injuries: None reported Remedy: Consumers should immediately stop using the phone accessories and return the product to a store where sold or send to Popkiller Headquarters for a full merchandise credit. Source: https://www.cpsc.gov/Recalls/2014/Popkiller-Recalls-USB-Chargers-Adapters-and-Cables",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1724,train,charger,Power adaptor/chargers (promotional giveaway),Gemini Recalls Power Adaptor/Chargers Due to Burn Hazard,Gemini Manufacturing Inc.,ADCP3-1000,,14228,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 14228 published 2014-07-10. Title: Gemini Recalls Power Adaptor/Chargers Due to Burn Hazard Product: Power adaptor/chargers (promotional giveaway) Hazard: The adaptors can overheat, posing a burn hazard. Incidents/Injuries: The firm has received one report of a consumer who was burned on their hand. Remedy: Consumers should immediately stop using the recalled adaptors/chargers and throw them away. Source: https://www.cpsc.gov/Recalls/2014/Gemini-Recalls-Power-Adaptor-Chargers",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1719,train,router,Fixed-base routers and router bases,Porter-Cable Fixed-Base Production Routers Recalled Due to Electrical Shock Hazard,Black & Decker (U.S.) Inc.,Speed/Feature,,14221,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 14221 published 2014-07-02. Title: Porter-Cable Fixed-Base Production Routers Recalled Due to Electrical Shock Hazard Product: Fixed-base routers and router bases Hazard: The router base handles are not insulated, posing an electric shock hazard. Incidents/Injuries: None reported Remedy: Consumers should immediately stop using the recalled routers and router bases, unplug the routers and contact Porter-Cable for a free replacement router base with insulation on the handles. Source: https://www.cpsc.gov/Recalls/2014/Porter-Cable-Fixed-Base-Production-Routers-Recalled",high,FAIL,battery_safety_concern
CPSC-1718,train,laptop,Personal computers,Sony Recalls VAIO Flip PC Laptops Due to Fire and Burn Hazards,Sony Electronics Inc.,SVF11N13CXS,,14220,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 14220 published 2014-07-01. Title: Sony Recalls VAIO Flip PC Laptops Due to Fire and Burn Hazards Product: Personal computers Hazard: The computers' lithium-ion batteries can overheat, posing fire and burn hazards. Incidents/Injuries: Sony is aware of four incidents, which occurred in Asia, of computers overheating, resulting in units smoking, catching on fire and melting. No injuries have been reported. Remedy: Consumers should immediately stop using the recalled personal computers, shut it down and unplug it; and contact Sony for instructions on how to arrange for an inspection free of charge to the consumer and a free repair or full refund of the computer's purchase price. Source: https://www.cpsc.gov/Recalls/2014/Sony-Recalls-VAIO-Flip-PC-Laptops",high,FAIL,battery_safety_concern
CPSC-1708,val,charger,Travel Charger Kits for Nokia Lumia 2520 Tablets,Nokia Recalls Tablet Travel Chargers Due to Electrocution Hazard,Nokia Inc.,Lumia 2520,,14209,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 14209 published 2014-06-18. Title: Nokia Recalls Tablet Travel Chargers Due to Electrocution Hazard Product: Travel Charger Kits for Nokia Lumia 2520 Tablets Hazard: The plastic cover on the charger's exchangeable plugs can come loose and separate, exposing internal components that pose an electrocution hazard if touched while the plug remains in a live socket. Incidents/Injuries: None reported Remedy: Consumers should immediately stop using the recalled chargers and contact Nokia for instructions on receiving a full refund from Verizon Wireless or a credit from AT&T for the travel chargers and both will provide a free replacement U.S.-only charger for their Nokia Lumia 2520 tablet. Source: https://www.cpsc.gov/Recalls/2014/Nokia-Recalls-Tablet-Travel-Chargers",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-6408,val,power_bank,ThinkPad notebook computer battery packs,Lenovo Recalls Battery Packs for ThinkPad Notebook Computers Due to Fire Hazard,Lenovo Inc.,Edge 11,,14142,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 14142 published 2014-03-27. Title: Lenovo Recalls Battery Packs for ThinkPad Notebook Computers Due to Fire Hazard Product: ThinkPad notebook computer battery packs Hazard: The battery packs can overheat, posing a fire hazard. Incidents/Injuries: Lenovo has received two reports of the battery packs overheating, resulting in damage to the computer, battery pack and nearby property. No injuries have been reported. Remedy: Consumers should immediately turn off their ThinkPad notebook computer, remove the battery pack and contact Lenovo for a free replacement battery pack. Consumers can continue to use their ThinkPad notebook without the battery pack by plugging in the AC adapter and power cord. Source: https://www.cpsc.gov/Recalls/2014/Lenovo-Recalls-Battery-Packs-for-ThinkPad-Notebook-Computers",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1637,test,camera,Canon PowerShot SX50 HS Digital Cameras,Canon Recalls to Repair PowerShot SX50 HS Digital Cameras,Miyazaki Daishin Canon Inc.,SX50,,14128,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,,,false,,CPSC recall 14128 published 2014-03-06. Title: Canon Recalls to Repair PowerShot SX50 HS Digital Cameras Product: Canon PowerShot SX50 HS Digital Cameras Hazard: A chemical used in the rubber part of the viewfinders on the camera can cause skin or eye irritation or an allergic reaction to the user. Incidents/Injuries: Canon has received one report of itching and two reports of eye redness and pain. Remedy: Consumers should immediately stop using the recalled cameras and contact Canon to arrange a free repair. Source: https://www.cpsc.gov/Recalls/2014/Canon-Recalls-to-Repair-PowerShot-SX50-HS-Digital-Cameras,high,FAIL,
CPSC-1581,train,charger,HP Chromebook 11 power supply/charger,Google and HP Recall HP Chromebook 11 Chargers Due to Fire and Burn Hazards; Charger Can Overheat and Melt,Google Inc.,MU15-N1052-A00S,,14061,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 14061 published 2013-12-17. Title: Google and HP Recall HP Chromebook 11 Chargers Due to Fire and Burn Hazards; Charger Can Overheat and Melt Product: HP Chromebook 11 power supply/charger Hazard: The computer's charger can overheat and melt, posing fire and burn hazards. Incidents/Injuries: Google has received nine reports of chargers overheating and melting during use. There is one report of a small burn to a consumer and one report of minor property damage to a pillow from an overheating charger. Remedy: Consumers should immediately stop using the recalled charger for the HP Chromebook 11 and contact Google for a free replacement charger. Source: https://www.cpsc.gov/Recalls/2014/Google-and-HP-Recall-HP-Chromebook-11-Chargers",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1540,train,charger,Ryobi P113 Dual Chemistry Battery Chargers,One World Technologies Recalls Ryobi Battery Chargers Due to Fire and Burn Hazards,Techtronic Industries (Dongguan) Co. Ltd.,P113,,14014,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 14014 published 2013-11-05. Title: One World Technologies Recalls Ryobi Battery Chargers Due to Fire and Burn Hazards Product: Ryobi P113 Dual Chemistry Battery Chargers Hazard: The chargers can malfunction, posing fire and burn hazards to consumers. Incidents/Injuries: One World Technologies has received 25 reports of the P113 charger overheating, resulting in reports of property damage to the charger and its surroundings such as workbenches, countertops and carpeting. Remedy: Consumers should immediately remove any battery from the charger, stop using the recalled charger, unplug it and contact One World Technologies for a free replacement charger. Source: https://www.cpsc.gov/Recalls/2014/One-World-Technologies-Recalls-Ryobi-Battery-Chargers",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1535,train,charger,A/C Adaptor (charger) included with Polaroid PMID 709 Internet Tablets,Southern Telecom Recalls A/C Adaptors for Polaroid Internet Tablets Due to Fire Hazard; Sold Exclusively at Big Lots,Southern Telecom,SX-30017-D,,14008,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 14008 published 2013-10-30. Title: Southern Telecom Recalls A/C Adaptors for Polaroid Internet Tablets Due to Fire Hazard; Sold Exclusively at Big Lots Product: A/C Adaptor (charger) included with Polaroid PMID 709 Internet Tablets Hazard: The adaptors can overheat, posing a fire hazard. Incidents/Injuries: The firm has received approximately ten reports of the adaptor overheating. No injuries or property damage have been reported. Remedy: Customers should immediately stop using the adaptor and contact Southern Telecom for a replacement adaptor at no cost. Customers will receive an envelope for returning the recalled product with their replacement adaptor. Source: https://www.cpsc.gov/Recalls/2014/Southern-Telecom-Recalls-AC-Adaptors-for-Polaroid-Internet-Tablets",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1416,train,laptop,Hollis DG03 Dive Computers,Hollis Recalls Digital Dive Computers Due to Drowning Hazard,Pelagic Pressure Systems,DG03,,13236,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,,,false,,"CPSC recall 13236 published 2013-07-11. Title: Hollis Recalls Digital Dive Computers Due to Drowning Hazard Product: Hollis DG03 Dive Computers Hazard: The dive computer, when used with an optional integrated transmitter, can malfunction and display an incorrect tank pressure reading to the diver. A diver could unknowingly deplete their air supply based on the reading, resulting in drowning. Incidents/Injuries: Hollis has received two reports of dive computers malfunctioning. No injuries have been reported. Remedy: Consumers should stop using the recalled dive computers until the unit's operating system is upgraded to revision 1B. Consumers can download the upgrade from the firm's website or contact an authorized Hollis dealer for assistance. Source: https://www.cpsc.gov/Recalls/2013/Hollis-Recalls-Digital-Dive-Computers",high,FAIL,
CPSC-1241,train,accessory,Microphone,"Nielsen-Kellerman Recalls Microphones Due to Electric Shock, Burn Hazards",Nielsen-Kellerman Co.,,,13035,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 13035 published 2012-11-13. Title: Nielsen-Kellerman Recalls Microphones Due to Electric Shock, Burn Hazards Product: Microphone Hazard: The metal boom of the microphone can conduct electricity from an exposed speaker wire or connector and shock or burn the user. Incidents/Injuries: Nielsen-Kellerman has received reports of three incidents in which the users reported second-degree burns where the metal boom contacted their face. Remedy: Consumers should immediately stop using the R2 Microphones and return them to NK for a free replacement. Source: https://www.cpsc.gov/Recalls/2013/Nielsen-Kellerman-Recalls-Microphones-Due-to-Electric-Shock-Burn-Hazards",high,FAIL,battery_safety_concern
CPSC-1217,train,charger,Sharper Image USB wall chargers,Sharper Image USB Wall Chargers Recalled by Atomi Due to Fire and Burn Hazards,Atomi,TSI202,,13007,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 13007 published 2012-10-10. Title: Sharper Image USB Wall Chargers Recalled by Atomi Due to Fire and Burn Hazards Product: Sharper Image USB wall chargers Hazard: The chargers can overheat and smoke, posing fire and burn hazards to consumers. Incidents/Injuries: Atomi has received 13 reports of the chargers overheating, smoking and acrid smells. No injuries have been reported. Remedy: Consumers should immediately stop using the recalled wall chargers and contact Atomi for instructions on returning the chargers for a full refund. Source: https://www.cpsc.gov/Recalls/2013/Sharper-Image-USB-Wall-Chargers-Recalled-by-Atomi-Due-to-Fire-and-Burn-Hazards",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1147,val,laptop,Cobalt Dive Computer,Atomic Aquatics Recalls Cobalt Dive Computer Due to Impact and Drowning Hazard,Atomic Aquatics,or 12,,12286,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,,,false,,"CPSC recall 12286 published 2012-09-27. Title: Atomic Aquatics Recalls Cobalt Dive Computer Due to Impact and Drowning Hazard Product: Cobalt Dive Computer Hazard: The unit can leak and cause the lens of the computer to blow off suddenly, which could result in impact injuries, and can cause a gas leak, posing a drowning hazard. Incidents/Injuries: The firm has received 23 reports of leaks caused by the lens being forcefully expelled from the computer due to excess air pressure inside the computer. No injuries were reported. Remedy: Consumers should immediately stop using the recalled dive computers and return the unit to either an authorized Atomic Aquatics dealer or the Atomic Aquatics factory for inspection and repair. Source: https://www.cpsc.gov/Recalls/2012/Atomic-Aquatics-Recalls-Cobalt-Dive-Computer-Due-to-Impact-and-Drowning-Hazard",high,FAIL,
CPSC-1111,val,camera,EOS Rebel T4i Digital SLR Cameras,Canon Recalls for Repair EOS Rebel T4i Digital Cameras Due to Risk of Allergic Reaction,Canon U.S.A.,,,12246,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,,,,false,,"CPSC recall 12246 published 2012-08-14. Title: Canon Recalls for Repair EOS Rebel T4i Digital Cameras Due to Risk of Allergic Reaction Product: EOS Rebel T4i Digital SLR Cameras Hazard: A chemical used in the camera's rubber grips can result in a reaction that changes the grips from black to white and poses a risk of skin irritation to the consumer. Incidents/Injuries: Canon U.S.A., Inc. has received one report of a consumer who developed a minor rash after contact with a surface where the camera had been. Remedy: Consumers should immediately stop using the recalled cameras and contact Canon U.S.A. to have replacement rubber grips installed free of charge. Source: https://www.cpsc.gov/Recalls/2012/Canon-Recalls-for-Repair-EOS-Rebel-T4i-Digital-Cameras-Due-to-Risk-of-Allergic-Reaction1",high,FAIL,
CPSC-1088,test,power_bank,Nikon digital SLR camera battery packs,Nikon Recalls Rechargeable Battery Packs Sold with Digital SLR Cameras Due to Burn Hazard,Nikon Inc.,EN-EL15,,12219,false,false,45,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 12219 published 2012-07-11. Title: Nikon Recalls Rechargeable Battery Packs Sold with Digital SLR Cameras Due to Burn Hazard Product: Nikon digital SLR camera battery packs Hazard: The battery packs can short circuit, causing them to overheat and melt, posing a burn hazard to consumers. Incidents/Injuries: Nikon has received seven reports of incidents outside of the U.S. and Canada of the recalled battery packs overheating. No incidents have been reported in the U.S. or Canada. No injuries have been reported. Remedy: Consumers should stop using the recalled battery packs immediately, remove them from the camera and contact Nikon for a free replacement battery pack. Source: https://www.cpsc.gov/Recalls/2012/Nikon-Recalls-Rechargeable-Battery-Packs-Sold-with-Digital-SLR-Cameras-Due-to-Burn-Hazard",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1029,train,charger,Lenovo ThinkCentre M70z and M90z computers,Lenovo Expands Recall of ThinkCentre Desktop Computers Due to Fire Hazard,Lenovo,M70z,,12159,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 12159 published 2012-04-24. Title: Lenovo Expands Recall of ThinkCentre Desktop Computers Due to Fire Hazard Product: Lenovo ThinkCentre M70z and M90z computers Hazard: A defect in an internal component in the power supply can overheat and pose a fire hazard. Incidents/Injuries: The firm received reports of one fire incident and one smoke incident in the U.S. No injuries have been reported. Remedy: Consumers should immediately stop using the computers, unplug the power supply and contact the firm to determine if your computer is included in the recall and to schedule an appointment for a free replacement of the power supply. Because additional systems and manufacturing dates have been added to the recall, even those customers who contacted Lenovo regarding the March 2012 recall should contact Lenovo again to verify if their system is part of this expanded program. Source: https://www.cpsc.gov/Recalls/2012/Lenovo-Expands-Recall-of-ThinkCentre-Desktop-Computers-Due-to-Fire-Hazard",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1024,train,charger,Digital Concepts Compact Travel Charger,"Sakar International Recalls Battery Chargers Due to Electrocution, Electric Shock Hazard",Sakar International Inc.,CH-1600S,,12153,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 12153 published 2012-04-19. Title: Sakar International Recalls Battery Chargers Due to Electrocution, Electric Shock Hazard Product: Digital Concepts Compact Travel Charger Hazard: The plastic holding the screws can break, causing the screws to come loose and the casing to separate. This can expose energized components, exposing users to electrocution or electric shock. Incidents/Injuries: Sakar International has not received any reports of the charger falling apart, or of electrocution or electric shock. No injuries have been reported. Remedy: Consumers should immediately stop using the recalled battery charger and contact Sakar International Inc. for a replacement product. Source: https://www.cpsc.gov/Recalls/2012/Sakar-International-Recalls-Battery-Chargers-Due-to-Electrocution-Electric-Shock-Hazard",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-1001,train,charger,Lenovo ThinkCentre M70z and M90z desktop computers,Lenovo Recalls ThinkCentre Desktop Computers Due to Fire Hazard,Lenovo,M70z,,12129,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 12129 published 2012-03-08. Title: Lenovo Recalls ThinkCentre Desktop Computers Due to Fire Hazard Product: Lenovo ThinkCentre M70z and M90z desktop computers Hazard: A defect in an internal component in the power supply can overheat and pose a fire hazard. Incidents/Injuries: The firm received reports of one fire incident and one smoke incident in the U.S. No injuries have been reported. Remedy: Consumers should immediately stop using the computers, unplug the power supply and contact the firm to determine if your computer is included in the recall and to schedule an appointment for a free replacement of the power supply. Source: https://www.cpsc.gov/Recalls/2012/Lenovo-Recalls-ThinkCentre-Desktop-Computers-Due-to-Fire-Hazard",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-923,train,charger,Rocketfish™ Model RF-KL12 Mobile Battery Cases for iPhone 3G and 3GS,Rocketfish Battery Case for iPhone 3G/3GS Recalled by Best Buy Due to Fire Hazard,Best Buy Co. Inc.,RF-KL12,,12048,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 12048 published 2011-11-30. Title: Rocketfish Battery Case for iPhone 3G/3GS Recalled by Best Buy Due to Fire Hazard Product: Rocketfish™ Model RF-KL12 Mobile Battery Cases for iPhone 3G and 3GS Hazard: The battery case can overheat while charging, posing a fire hazard. Incidents/Injuries: CPSC and the firm have received about 14 reports of the battery cases overheating in the United States, including three reports of minor burns to consumers and four reports of minor property damage. Remedy: Consumers should immediately stop using the product and contact Best Buy for instructions on returning the product and receiving a Best Buy gift card for $70 or $105 in Canada. Source: https://www.cpsc.gov/Recalls/2012/Rocketfish-Battery-Case-for-iPhone-3G3GS-Recalled-by-Best-Buy-Due-to-Fire-Hazard",high,FAIL,missing_ccc_information|battery_safety_concern
CPSC-898,train,charger,Losi NiMH Start-Up Combo Charger,Horizon Hobby Recalls Losi NiMH Battery Charger Due to Possible Burn and Fire Hazards,Horizon Hobby Inc.,LOSB9904,,12015,false,false,,unknown,,unknown,unknown,U.S. Consumer Product Safety Commission,fail,false,false,,false,,"CPSC recall 12015 published 2011-10-20. Title: Horizon Hobby Recalls Losi NiMH Battery Charger Due to Possible Burn and Fire Hazards Product: Losi NiMH Start-Up Combo Charger Hazard: The charger and battery can emit excessive heat, posing a burn and fire hazard. Incidents/Injuries: Horizon Hobby has received eight reports of the batteries emitting excessive heat. No injuries have been reported. Remedy: Consumers should immediately stop using this product and contact Horizon Hobby for a refund of the retail value. Source: https://www.cpsc.gov/Recalls/2012/Horizon-Hobby-Recalls-Losi-NiMH-Battery-Charger-Due-to-Possible-Burn-and-Fire-Hazards",high,FAIL,missing_ccc_information|battery_safety_concern
